ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R/EGD/938","EGD",938,"C/EGD/938","RPC","v13 p. 422",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/05/01 16:17:42"
"R/EGD/939","EGD",939,"C/EGD/939","RPC","v13 p. 422",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/05/01 16:22:28"
"R/EGD/94","EGD",94,"C/EGD/94","Pitcairn","v I, Part II, page 239-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same text as JC2/2","SMD","05/15/01 17:33:52","LEM","11/04/02 12:23:02"
"R/EGD/940","EGD",940,"C/EGD/940","RPC","v13 p. 439-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","11/04/02 12:22:29"
"R/EGD/941","EGD",941,"C/EGD/941","RPC","v13 p. 439-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","11/04/02 12:21:37"
"R/EGD/942","EGD",942,"C/EGD/942","RPC","v13 p. 439-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","11/04/02 12:20:26"
"R/EGD/943","EGD",943,"C/EGD/943","RPC","v13 p. 439-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","11/04/02 12:19:05"
"R/EGD/944","EGD",944,"C/EGD/944","RPC","v13 p. 439-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/17/01 16:08:42"
"R/EGD/945","EGD",945,"C/EGD/945","RPC","v13 p. 439-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","11/04/02 12:16:51"
"R/EGD/946","EGD",946,"C/EGD/946","RPC","v13 p. 439-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","11/04/02 12:16:06"
"R/EGD/948","EGD",948,"C/EGD/948","SJC","vol. I, pp. 102, 115",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","05/23/01 14:46:36"
"R/EGD/949","EGD",949,"C/EGD/949","RPC","v13, pp. 460-461",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/17/01 16:23:37"
"R/EGD/95","EGD",95,"C/EGD/95","Pitcairn","v I, part ii, page 239-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same text as JC2/2","SMD","05/15/01 17:33:52","LEM","11/04/02 12:11:42"
"R/EGD/950","EGD",950,"C/EGD/950","RPC","v13, pp. 460-461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"investigation and arrest",,"SMD","05/15/01 17:33:52","LEM","06/18/01 12:24:59"
"R/EGD/951","EGD",951,"C/EGD/951","RPC","v13 p. 464",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:38:47"
"R/EGD/952","EGD",952,"C/EGD/952","RPC","v13 p. 464",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:32:06"
"R/EGD/953","EGD",953,"C/EGD/953","RPC","v13 p. 464",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:31:45"
"R/EGD/954","EGD",954,"C/EGD/954","RPC","v13 p. 464",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:27:54"
"R/EGD/955","EGD",955,"C/EGD/955","RPC","v13 p. 464",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:24:15"
"R/EGD/956","EGD",956,"C/EGD/956","RPC","v13 p. 464",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:23:44"
"R/EGD/957","EGD",957,"C/EGD/957","RPC","v13 p. 484",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:39:17"
"R/EGD/958","EGD",958,"C/EGD/958","RPC","v13 p. 484",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 09:47:03"
"R/EGD/959","EGD",959,"C/EGD/959","RPC","v13, p. 485",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/08/01 14:27:09"
"R/EGD/96","EGD",96,"C/EGD/96","Pitcairn","v I, part II, page 239-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same text as JC2/2","SMD","05/15/01 17:33:52","LEM","11/04/02 12:02:49"
"R/EGD/960","EGD",960,"C/EGD/960","RPC","v13, p.485",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/08/01 14:27:23"
"R/EGD/961","EGD",961,"C/EGD/961","RPC","v13, p. 485",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/08/01 12:45:27"
"R/EGD/962","EGD",962,"C/EGD/962","RPC","v13 p. 499",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 10:19:55"
"R/EGD/963","EGD",963,"C/EGD/963","RPC","2nd S, v8 pp. 355-360",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also Abbotsford Club,  Miscellany/Vol. 1 [series 11], Edinburgh 1837.

The project did not check this printed primary source.","SMD","05/15/01 17:33:52","LEM","11/04/02 12:00:00"
"R/EGD/964","EGD",964,"C/EGD/964","RPC","2nd S, v8 pp. 360-364",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"See also Abbotsford Club,  Miscellany/Vol. 1 [series 11], Edinburgh 1837.

The project did not check this printed primary source.","SMD","05/15/01 17:33:52","LEM","11/04/02 12:00:12"
"R/EGD/965","EGD",965,"C/EGD/965","RPC","2nd S v1 p. 108, 111",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 11:49:39"
"R/EGD/966","EGD",966,"C/EGD/966","RPC","2nd S v1 p. 246",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:00:27"
"R/EGD/967","EGD",967,"C/EGD/967","RPC","2nd S, v1 p. 258",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:00:52"
"R/EGD/968","EGD",968,"C/EGD/968","RPC","2nd S, v1 p. 275",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:08:12"
"R/EGD/969","EGD",969,"C/EGD/969","RPC","2nd S, v1 p.275",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:13:10"
"R/EGD/97","EGD",97,"C/EGD/97","Pitcairn","v I, part II, page 239-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same text as JC2/2","SMD","05/15/01 17:33:52","LEM","11/04/02 11:09:09"
"R/EGD/970","EGD",970,"C/EGD/970","RPC","2nd S, v1 p. 275",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:13:39"
"R/EGD/971","EGD",971,"C/EGD/971","RPC","2nd S, v1 p. 275",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:20:56"
"R/EGD/972","EGD",972,"C/EGD/972","RPC","2nd S, v1 p. 297-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:26:38"
"R/EGD/973","EGD",973,"C/EGD/973","RPC","2nd S, v1 p. 309",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:24:42"
"R/EGD/974","EGD",974,"C/EGD/974","RPC","2nd S, v1 p. 425, 426",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:36:11"
"R/EGD/975","EGD",975,"C/EGD/975","RPC","2nd S, v1 p. 425, 426",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:39:59"
"R/EGD/976","EGD",976,"C/EGD/976","RPC","2nd S, v1 p. 447-8",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:44:38"
"R/EGD/977","EGD",977,"C/EGD/977","RPC","2nd S, v1 p. 453",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:59:56"
"R/EGD/978","EGD",978,"C/EGD/978","RPC","2nd S, v1 p. 453",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:04:53"
"R/EGD/979","EGD",979,"C/EGD/979","RPC","2nd S, v1 p. 456, 586",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 12:58:11"
"R/EGD/98","EGD",98,"C/EGD/98","Pitcairn","v I, part II, page 239-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same text as JC2/2","SMD","05/15/01 17:33:52","LEM","11/11/02 11:06:14"
"R/EGD/980","EGD",980,"C/EGD/980","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:17:05"
"R/EGD/981","EGD",981,"C/EGD/981","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:21:05"
"R/EGD/982","EGD",982,"C/EGD/982","RPC","2nd S, v1 p. 496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:21:40"
"R/EGD/983","EGD",983,"C/EGD/983","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:24:09"
"R/EGD/984","EGD",984,"C/EGD/984","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:25:53"
"R/EGD/985","EGD",985,"C/EGD/985","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:27:18"
"R/EGD/986","EGD",986,"C/EGD/986","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:27:57"
"R/EGD/987","EGD",987,"C/EGD/987","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 13:31:00"
"R/EGD/988","EGD",988,"C/EGD/988","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 14:31:52"
"R/EGD/989","EGD",989,"C/EGD/989","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 14:32:26"
"R/EGD/99","EGD",99,"C/EGD/99","Pitcairn","v I, Part ii, page 239-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same text as JC2/2","SMD","05/15/01 17:33:52","LEM","11/11/02 11:06:31"
"R/EGD/990","EGD",990,"C/EGD/990","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 14:35:33"
"R/EGD/991","EGD",991,"C/EGD/991","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 14:35:55"
"R/EGD/992","EGD",992,"C/EGD/992","RPC","2nd S, v1 p. 469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 14:39:34"
"R/EGD/994","EGD",994,"C/EGD/994","RPC","2nd S, v1 p. 500",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 15:08:06"
"R/EGD/995","EGD",995,"C/EGD/995","RPC","2nd S, v1 p. 500",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 15:11:58"
"R/EGD/996","EGD",996,"C/EGD/996","RPC","2nd S, v1 p. 586",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 15:00:26"
"R/EGD/997","EGD",997,"C/EGD/997","RPC","2nd S, v1 p. 586",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 14:57:18"
"R/EGD/998","EGD",998,"C/EGD/998","RPC","2nd S, v1 p. 586",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 14:59:41"
"R/EGD/999","EGD",999,"C/EGD/999","RPC","2nd S, v1 p. 600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/18/01 15:23:27"
"R/JO/2618","JO",2618,"C/JO/2632","Haddington Presbytery records","CH2/185/5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"There is a later note about a Margaret Dickson from Feb 1648. It is not clear if this is the same one but the minutes record that this Dickson, from Surro?, has made repentence for her misdemeanour but still has more to do.","jhm","05/17/01 12:15:53","jhm","06/15/01 15:56:20"
"R/JO/2649","JO",2649,"C/EGD/1047","Haddington Presbytery records"," CH2/185/4, f. 24v.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mention of Mr Archibald Livingstone, minister at Saltoun, visiting a Margaret Muirheid, witch, being held in the tolbooth at Dalkeith.","jhm","06/07/01 14:51:15","jhm","06/15/01 15:56:58"
"R/JO/2650","JO",2650,"C/EGD/1136","Haddington Presbytery records","CH2/185/4, f38v.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note in Haddington Presbytery minutes (3/2/1630) that she had died recently.","jhm","06/07/01 15:32:12","jhm","06/15/01 15:57:36"
"R/JO/2651","JO",2651,"C/EGD/1139","Haddington Presbytery records","CH2/185/4, f38v, 42r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned in presbytery minutes. Appeared before the presbytery to hear dittays read out 11/2/1630
Trial to be held on 2/7/1630, imprisoned in tolbooth, Haddington.","jhm","06/07/01 15:43:00","jhm","06/15/01 15:58:08"
"R/JO/2652","JO",2652,"C/EGD/1140","Haddington Presbytery records","CH2/185/4, 38v, 42r,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note in presbytery minutes Duncan appeared with Katharine Lawder to hear her dittays read out, 11/2/1630.","jhm","06/07/01 15:58:30","jhm","10/02/02 12:16:56"
"R/JO/2653","JO",2653,"C/EGD/1142","Haddington Presbytery records","CH2/185/4, 42r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note about being held in tolbooth and that her trial was to be held on 2/7/1630.","jhm","06/08/01 09:21:45","jhm","10/02/02 12:20:36"
"R/JO/2654","JO",2654,"C/EGD/1143","Haddington Presbytery records","CH2/185/4, 42r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note calling brethren to attend assize to try suspects on 2/7/1630.","jhm","06/08/01 09:45:37","jhm","06/15/01 15:59:25"
"R/JO/2655","JO",2655,"C/EGD/166","RPC","2nd series, iii, 220, 290, 334, 361-2,378, 397-400,443, 515.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Hamilton is mentioned as having implicated several women as witches and RPC charts the progress of the different stages of both Hamilton's investigation and trial and those related to the women he accused.","jhm","06/12/01 12:43:00","jhm","10/21/02 15:09:56"
"R/JO/2656","JO",2656,"C/EGD/166","Haddington Presbytery records","CH2/185/4, 38r",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Hamilton mentioned in presbytery minutes noting his accusations of several women who are to be investigated for witchcraft.","jhm","06/12/01 12:50:54","jhm","10/21/02 15:05:08"
"R/JO/2657","JO",2657,"C/JO/2661","Haddington Presbytery records","CH2/185/4, 38v.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Agnes Lawder mentioned with Mgt Alexander, one of nine women accused by Alexander Hamilton. Agnes Lawder does not appear in an other reference and may be a mistaken entry for either Agnes Sinclare or Bessie Lawder who both have several mentions.","jhm","06/12/01 13:02:25","LEM","11/04/02 10:24:14"
"R/JO/2658","JO",2658,"C/EGD/1605","Haddington Presbytery records","CH2/185/6, p. 26, 34.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note in presbytery records that she was apprehended under order of the Lord Chancellor and the presbytery to assist in bringing her 'to a confession'.
Further note requesting brethren to attend her assize but no details of trial or verdict.","jhm","06/12/01 16:15:29","jhm","06/15/01 16:01:00"
"R/JO/2659","JO",2659,"C/EGD/1328","Haddington Presbytery records"," CH2/185/6, p. 50.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Depositions and confessions from suspect.","jhm","06/13/01 10:11:00","jhm","06/15/01 16:01:28"
"R/JO/2660","JO",2660,"C/JO/2662","Haddington Presbytery records","CH2/183/6, p.  50",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/13/01 10:50:41","LEM","11/04/02 10:15:57"
"R/JO/2661","JO",2661,"C/EGD/1327","Haddington Presbytery records","CH2/184/6, p 50.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Presbytery notes suspect has confessed and they want a commission to try them.","jhm","06/13/01 12:02:33","jhm","06/15/01 16:02:20"
"R/JO/2662","JO",2662,"C/EGD/1324","Haddington Presbytery records","CH2/185/6, p. 50.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note in presbytery that suspect had confessed.","jhm","06/13/01 12:16:26","jhm","06/15/01 16:02:49"
"R/JO/2663","JO",2663,"C/EGD/1323","Haddington Presbytery records","CH2/185/6, p. 50.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note in records that her confession had been attested.","jhm","06/13/01 13:10:34","LEM","09/17/02 15:40:44"
"R/JO/2678","JO",2678,"C/JO/2665","Haddington Presbytery records","CH2/185/6, p 54.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/14/01 13:43:05","LEM","11/04/02 10:10:51"
"R/JO/2679","JO",2679,"C/JO/2666","Haddington Presbytery records","CH2/185/6, p. 54.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/14/01 13:52:55","LEM","11/04/02 10:10:15"
"R/JO/2680","JO",2680,"C/JO/2667","Haddington Presbytery records","CH2/185/6, p 54, 62.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/14/01 14:17:50","LEM","11/04/02 10:08:44"
"R/JO/2681","JO",2681,"C/JO/2668","Haddington Presbytery records","CH2/185/6, p 54, 62.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/14/01 14:26:15","LEM","11/04/02 10:07:24"
"R/JO/2682","JO",2682,"C/JO/2669","Haddington Presbytery records","CH2/185/6, p 54.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/14/01 14:31:58","LEM","11/04/02 10:06:23"
"R/JO/2683","JO",2683,"C/EGD/1316","Haddington Presbytery records","CH2/185/6, p. 54-5.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note the suspect imprisoned and request to be made for commission to try and judge.","jhm","06/14/01 14:56:37","jhm","06/15/01 16:05:35"
"R/JO/2684","JO",2684,"C/EGD/1315","Haddington Presbytery records","CH2/185/6, p 54-5.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note in presbytery that suspect imprisoned, depositions attested and commission to be requested.","jhm","06/14/01 15:04:35","jhm","06/15/01 16:06:46"
"R/JO/2685","JO",2685,"C/JO/2671","Haddington Presbytery records","CH2/185/6, 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/14/01 15:58:55","LEM","11/04/02 10:03:45"
"R/JO/2686","JO",2686,"C/EGD/1337","Haddington Presbytery records","CH2/185/6, p. 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Deposition attested and commission to be requested. Named with 12 others.","jhm","06/15/01 09:30:51","jhm","06/15/01 16:11:04"
"R/JO/2687","JO",2687,"C/EGD/1318","Haddington Presbytery records","CH2/ 185/6, p. 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Bartilman's deposition attested.","jhm","06/15/01 09:45:38","jhm","06/15/01 16:11:35"
"R/JO/2688","JO",2688,"C/JO/2672","Haddington Presbytery records","CH2/185/6, p. 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 09:51:50","LEM","11/04/02 10:03:09"
"R/JO/2689","JO",2689,"C/JO/2673","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:02:23","LEM","11/04/02 10:02:17"
"R/JO/2690","JO",2690,"C/JO/2674","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:08:15","LEM","11/04/02 10:01:55"
"R/JO/2691","JO",2691,"C/JO/2675","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:12:18","LEM","11/04/02 10:01:35"
"R/JO/2692","JO",2692,"C/JO/2676","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:16:30","LEM","11/04/02 10:01:31"
"R/JO/2693","JO",2693,"C/JO/2677","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:23:14","LEM","11/04/02 10:01:11"
"R/JO/2694","JO",2694,"C/JO/2678","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:29:30","LEM","11/04/02 10:00:28"
"R/JO/2695","JO",2695,"C/JO/2679","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:33:36","LEM","11/04/02 10:00:24"
"R/JO/2696","JO",2696,"C/JO/2680","Haddington Presbytery records","CH2/185/6, p 63.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 10:37:47","LEM","11/04/02 09:58:12"
"R/JO/2697","JO",2697,"C/JO/2680","RPC","2nd series, viii,192.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named in Margaret Dickson's confession","jhm","06/15/01 10:47:49","jhm","06/15/01 10:50:31"
"R/JO/2698","JO",2698,"C/JO/2681","Haddington Presbytery records","CH2/185/6, p 64.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 11:54:57","LEM","11/04/02 09:57:48"
"R/JO/2699","JO",2699,"C/JO/2682","Haddington Presbytery records","CH2/185/6, p 64.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","06/15/01 11:59:45","LEM","11/04/02 09:56:38"
